iTransformer,PatchTST,FEDformer,Former,Informer,TFT,VanillaTransformer,BiTCN,DilatedRNN,DeepAR,TCN,GRU,RNN,LSTM,Date,GroundTruth
33.45200262827095,34.64761440264966,32.589187792657796,35.26999147273048,35.48430494608119,34.52983269535827,36.263824844035724,35.116140382393716,34.26488567668248,36.532380414437625,33.194432082619976,34.91065549712336,34.934007114330015,33.96064106018702,2024-04-18,34.53680996630446
32.79153543943689,36.45547498459892,35.13776528818856,34.26722662562871,35.934804110294635,32.79184891665904,34.07167596507048,34.064139430567735,36.405090763890456,33.79017279782536,32.94994809834451,32.548589572959536,34.53844722098294,33.07764292669644,2024-04-19,34.48361580012172
33.586617245559275,32.7227976928458,33.13975530138321,33.52211809903087,33.29457063426731,32.66181515088012,32.77598250108729,35.28043896703468,32.697621620639495,35.42034708209959,34.614394162192724,35.34272365170679,33.58034953774232,34.81347973555838,2024-04-20,34.427611433904204
33.013698611970334,34.5842306005596,36.21309473283213,36.35731146358516,32.751671685034964,33.70576673773856,34.837079527425516,33.165674562530526,34.44361744047669,35.595473675061584,35.97846559609873,33.66293511289628,32.394670894113155,35.62634914563064,2024-04-21,34.368813462954314
36.02602991975009,36.184449452856185,32.90189022139224,34.01196451932368,32.40179365456514,35.44682721882566,32.7625928842862,35.868099320924486,33.02469803842863,35.739332394408706,33.68307005661053,34.96746326640632,34.292196197983046,33.835733288219686,2024-04-22,34.30723931037979
35.475388740188606,34.33529859861153,33.90140371683903,34.04845531924963,34.810793223703996,35.0736309608946,33.62379979313771,33.39254560779325,36.125613403569915,36.23342041153956,35.174907650821424,34.469220935939546,33.38541117617991,32.77198208232486,2024-04-23,34.242907221930935
34.709451286635634,34.69343081313499,32.517234932908515,32.830331545360615,34.60421240494906,35.33029611928357,34.205484015465174,33.646980211618555,32.629050279503794,33.14182220162141,34.81048168035301,33.54675996230557,35.11426946343608,32.962589049845235,2024-04-24,34.17583626059394
35.591888661693034,34.88904105688063,36.09354330832595,35.28528449594188,34.29283595179844,34.1751225267086,35.60293639968286,32.33841410926356,33.72045031038853,32.26744960838096,35.83226595818009,32.64435136935859,32.201831362024095,33.0559795216197,2024-04-25,34.10604630094216
35.2482463308433,33.85172228231794,34.04233806457181,34.808286926372794,32.96134640771074,33.794354015068805,34.00774434460732,32.479606872531946,34.985097962585264,33.678324095225186,35.317482092443406,32.41123361388876,34.372869268470005,33.23314839522499,2024-04-26,34.03355802324684
32.70467314289323,34.46862522768534,34.339932976629264,32.84147135850413,33.522016890971145,32.54820301417422,34.76742797147574,34.0218405181984,34.776610619458864,32.478715586664876,34.22481394297094,35.28446623979798,35.72428985737335,34.529573189374325,2024-04-27,33.958392907349086
35.45080922025484,34.21783047398733,32.14887913584864,32.2100974087583,34.25847856703962,33.19334424073217,35.85184058229121,32.950943933206815,33.57148777387066,31.97027678294315,34.508695219231356,35.554163394621156,32.57821029474093,34.284355164445806,2024-04-28,33.88057322629493
33.95749100739796,35.40475408169931,34.799963921332065,34.52211924803421,33.787189475172035,33.536199504430854,32.32607851932728,35.14204294270414,33.18621871154623,33.2418293483013,35.3936679060715,34.399274226792556,33.68672000273774,34.58444148600351,2024-04-29,33.800122039735356
34.94682380774947,31.89884870845905,32.55668555947556,34.335108044217755,35.668205267952764,32.07146490581169,32.8159892891713,31.775836741713032,33.3075127013047,34.85201619139416,33.315138325440955,32.13079964653515,32.08275115436177,33.167071125219266,2024-04-30,33.71706318709322
35.21578648019308,32.75527403886803,35.223638438261965,32.72445938849195,32.17718029072604,32.513869091343956,33.209725582889696,33.147797475186856,32.688526333133666,33.896144045399396,32.93860010393022,33.239530148052076,34.13414892954452,34.92741188801902,2024-05-01,33.63142128049911
32.81523559738572,35.344867633804505,32.3637802594263,35.34667594649991,34.323799913688646,33.93612287375322,33.23053441165359,32.89260388457464,32.36455345232547,32.79433365433968,31.586466032039052,34.4589784979189,33.74534841988317,32.35957234212131,2024-05-02,33.54322169749827
31.89269827164134,35.013545709094295,32.215241456185296,32.05672214065423,33.0697656459478,34.39514303048739,33.09657487459282,31.529801097201037,33.384649363766194,34.06985859550151,34.75869487029649,34.5717741095709,33.08195267038196,33.32865356360325,2024-05-03,33.45249057353063
32.270995444354135,33.18188180532922,31.50545346557875,33.08859399835678,33.07205325388883,35.35264483975817,34.98969880441259,31.85672839018841,32.4333898184568,32.287327515421616,34.56317759579983,31.832129283350724,33.444762880081335,34.56300968035209,2024-05-04,33.35925479418637
32.97197314174412,33.74407237844524,33.15180976767909,35.03800566790949,34.1339330498718,34.995995312613324,34.11967256510652,32.91811268691364,32.413388646828096,31.321067771527435,31.6813600596397,31.263664862620622,34.849840621115135,31.98417657816957,2024-05-05,33.263541987239094
34.43743957814913,32.27490524638369,33.424745047509624,32.84428978216365,33.935125119756634,33.735641312599924,33.59700137082197,33.13683885224894,33.792404768357386,34.22279406020487,33.47281003898996,34.01392869798158,31.950557723703426,31.60483296942229,2024-05-06,33.16538051445916
34.50772179623482,31.81728410210449,31.327634020922858,33.61890325386579,35.0298234380182,32.74979167638573,32.302290334660576,32.681958452228926,34.938948790009015,33.55977180266548,32.920726255877,32.491184167154266,31.155057510030836,34.599535333961406,2024-05-07,33.06479946320945
30.98963715995092,32.81662225758609,34.0639391046062,32.55220622967734,31.475405795642658,33.50653809665909,34.25699017471134,33.085579351474536,33.376377440063656,34.011039135829996,31.436665019862605,31.9797539642992,34.40848817662256,32.333547288862945,2024-05-08,32.96182863782616
32.89948776109741,32.26990746289136,32.66965388977926,31.95335936018183,31.272937148323816,33.99910502310808,34.67674059672711,33.23702525040988,31.164416419047015,31.012250617537813,34.77877145903005,30.908088429945252,33.164966880338774,33.59197905042328,2024-05-09,32.85649855078715
32.41848442626552,33.08346486107389,32.846401490980725,34.68475100550972,33.64619568218537,31.222185177363958,34.03363354387131,30.78853569818175,31.051174869086676,34.09731892499302,31.607623963523828,32.91003804071641,34.31147423551778,30.850234830726162,2024-05-10,32.74884041367041
31.52731736978835,30.94982467576537,32.40193711565834,32.276222153165605,32.952433795931064,32.27850568669058,30.64514654867132,32.49526676571944,34.44457901128769,33.11699092805064,30.907822848267674,34.04348906960936,33.02666702155812,33.39907368154323,2024-05-11,32.63888612790543
31.006129744654814,34.42424750598475,32.12972051882139,34.10306509003662,31.623310941559307,33.88587741786255,33.07227375605371,34.380665238870435,31.71583143654942,32.78024967817065,32.90605779332772,34.35719486041044,33.767312635158895,31.791073521507965,2024-05-12,32.526668275320084
31.762680794100472,34.357063086404374,32.650781433718834,31.332038532050305,30.729897584441908,31.94755191621814,30.616761634254363,32.48834922900416,30.780488052815862,32.91067630094409,33.36768681701809,32.67519991093912,32.13091356190655,30.635183522835728,2024-05-13,32.41222010848596
34.06721435651495,33.088222396943856,30.916536524587723,31.147994356965206,30.638208539250595,32.58306462577362,31.326004422199762,33.00574461070069,32.6917538894664,33.75330852833833,30.425349325053624,32.35342085182445,33.29501526601795,32.73482658705734,2024-05-14,32.295575540864874
31.469580864842637,32.3211546021361,30.9044816587407,30.301305468297663,33.75353263541609,32.52784658020841,30.414867938150703,31.42422456842715,32.67136424992068,32.52451516299524,32.81163969166771,30.516994678716582,33.82893500431904,31.13998440105231,2024-05-15,32.17676913675962
32.13099858804524,31.293946566217087,33.502978585125845,32.66250340257532,30.823305399946747,30.793741113606334,32.47101791286933,33.15180161368283,32.64985538154653,32.37963762062449,32.18500360487759,32.25132730724218,32.3443279559606,31.603065069279296,2024-05-16,32.055836101071776
32.74488810445049,33.187992347697566,33.71727411740431,31.40691764376482,31.22629851733186,31.381754035478927,32.679171922840204,33.02449819637423,31.002420380299938,33.895528897132834,30.34587230436997,31.452728584731354,30.655952871119293,30.25513551801583,2024-05-17,31.932812268869775
31.26225250428734,32.54665878498568,31.300971359889175,33.26516709412871,30.714359703678113,31.145779249737892,30.265684647033783,31.892918285386717,29.868176831628062,32.83465476304443,30.49782960255561,32.23627521830447,30.882924554890955,30.396387099149944,2024-05-18,31.80773409477016
33.567766973019175,30.3311063995149,30.76361733470955,31.573478268901564,31.100623865463085,29.785425476263594,31.215994174315252,33.58469393525219,33.54070011995322,31.449813863939877,31.952535831399658,31.23554403364152,30.47521694972496,30.87254758411871,2024-05-19,31.680638642135335
33.4013527518593,33.19527231006622,32.12756174504692,33.424337283749736,29.829258943075224,29.648330627656275,31.37650960791302,30.053764431141467,30.555135754855264,32.381151572222564,30.736994026144007,30.51276006589232,30.538991682473785,29.91060157433148,2024-05-20,31.551563572090853
30.427676315667092,32.710696104058314,31.055483816758024,30.162649195178123,31.496786295998717,32.74733530706873,30.896759219409304,29.48833779192396,32.12465228457583,30.97746901913279,33.1738100469709,29.800408233279143,30.646208929769784,33.0638521911109,2024-05-21,31.420547132365638
31.276622169527887,33.08682779912604,29.389173568599723,32.76212081778079,29.558078400327204,30.379911385849592,29.771728147899115,32.36826099298673,32.11414762547318,30.20312999589234,32.56258906389455,30.547301924313928,31.508163292971098,29.31181631869426,2024-05-22,31.287628145958344
30.356359238900353,32.05572403318671,29.777456389098035,32.25923341080024,32.35427203092272,31.225161064588537,30.828637160383177,32.381468149092804,31.59287566795122,31.540253507184314,33.08711482568793,29.539425336784284,31.504812517488606,31.08828687509052,2024-05-23,31.152845999633275
30.155602609759097,31.469901415992386,31.880129547638816,32.09992801082544,29.951088959890956,30.211142926604317,32.0209528234829,29.49706954873153,30.26787020910382,32.72896902470503,30.05492398805088,29.723828435545162,30.72223962121667,29.50923046477943,2024-05-24,31.016240632249225
29.025400312342864,30.55082466808721,31.51354829056534,32.25698543539228,31.037900181342778,32.6405695033861,29.161883181057757,29.94018385475916,29.962237537980997,32.594410602986585,32.756747054116644,32.82719715724292,31.339535642208077,30.10856888083653,2024-05-25,30.877852522924734
31.175980014962832,32.4686366124593,28.846106649057177,31.78181864281524,32.25803902928908,29.77490971450634,29.058442735370857,28.80793213250976,31.128395809854055,30.105343791465206,30.462658158209475,30.51413690666972,29.06402238148871,32.441960918316305,2024-05-26,30.737722679043245
30.60660871701721,32.0601481821034,29.483781271833564,31.100773910627428,31.19940210029054,30.314519875057506,30.014977791445702,29.769127067224023,32.06027515854853,30.706602488988544,29.985967805356783,30.72337969012183,28.947045572334403,29.242670837197714,2024-05-27,30.595892624101765
28.65831939040647,28.633279065831267,29.376703571758796,28.97738389613606,30.584235531611853,31.943325387344917,32.21930723188221,31.544971881081196,32.239339301100095,29.298947979685956,28.653802493283923,31.94687850035537,29.139722226837144,32.31573366427984,2024-05-28,30.45240438540651
29.421886338565777,28.41276837960834,30.994871456014245,28.43740519958434,29.604635494080835,31.675034748786565,30.981591068510987,30.37914259246965,28.730923699234364,32.289824919614865,28.518361513057744,32.289576083582084,30.379610473780712,29.13047798957702,2024-05-29,30.307300481619333
31.793687454025143,29.666477377670727,28.239466061175985,31.844015301421276,29.49263156239132,28.905029581543637,30.875303736848785,29.55300628283168,28.77993836054941,32.08509554163027,30.928668933945147,30.491481707537254,29.01660262495178,31.126888344025847,2024-05-30,30.160623910158527
28.970665697125646,31.254631457585088,28.42885246239605,30.47901939254071,30.690365955250517,31.2229913736406,29.460098097809215,29.49937531408308,31.791363169590078,30.610453853287545,29.84413411219387,31.262313418634445,29.145555748428066,30.199127194047005,2024-05-31,30.012418134457757
28.442306559451794,31.811831588346678,31.062391412579657,31.048876234991607,31.83928451597157,29.69547461803847,30.237370235921055,27.868141573948773,30.808867984426072,31.080383309796794,28.768813575231324,29.170491168433603,29.46397841577888,31.40064198147394,2024-06-01,29.8627270710869
29.66940611784889,28.313262641152754,28.425773724955974,29.63768448278884,30.358951836136153,29.64347056508006,27.752119812849614,28.910797186999584,31.243570376057733,30.57199572187344,30.16747630203957,28.934570906527803,30.95905957278016,29.927568098751163,2024-06-02,29.71159507673864
31.50166875152699,29.935589796493126,30.170051366492086,28.028299690934166,29.79020060456469,28.092986824748362,30.103451120722756,30.14490190163631,28.36959747162596,29.93169981124246,28.57049940808503,29.169881819062827,27.614515478736028,29.697303811709823,2024-06-03,29.559066935084587
28.37340892955095,28.928751270029036,28.35791896769186,27.905931012315154,30.327789884461936,27.72759389853345,31.058335633809897,31.301965618770378,29.75553132794256,27.618579831460544,29.715714860882642,30.09521689419955,30.00270312445144,28.18701984497855,2024-06-04,29.40518784350495
29.938545589319055,31.12966099095395,27.64776897073292,29.992264548611427,29.110825848830412,30.161760627590603,29.700297273074817,30.63824670763114,30.054561777365436,29.069060769906184,28.686838387626302,29.978770156715935,29.92550952385828,27.914920847902174,2024-06-05,29.25000339969554
30.140038049471084,30.462035280699048,28.06624835215403,28.814783167754065,27.334128958559354,29.079404197577414,30.588353962021593,27.18793944673833,29.814007129944105,29.792704796825856,30.387768494603492,28.354517326754017,30.28818270958276,30.75951619261827,2024-06-06,29.093559588156214
27.886452942534266,30.28921758540922,29.8249704939873,27.738001673366014,29.185090030076307,28.683305577025386,29.831794988429042,30.530145185264026,28.56850953003146,29.646029222099404,30.218687409631784,27.46874246311118,30.666914522805918,28.247255561964803,2024-06-07,28.935902766564666
29.68994504648709,28.65185229121953,30.19986552446479,28.743457839005398,30.60758079006117,29.695112566649236,27.25931331765441,29.909873305234154,26.838659218804885,28.269570125729185,28.686481244529254,29.306664677901683,26.857631047836808,28.265408671891233,2024-06-08,28.77707965203965
28.08826983817469,28.276415316648336,29.938016765565642,26.87397305559821,27.318349076728314,29.679188903262116,30.22695053644104,29.738641801581597,28.948841534514727,30.383905253929797,28.020413744637736,27.13044075605273,27.23227212935054,29.656431941011228,2024-06-09,28.617137307297675
28.985346449081653,27.549751414430162,28.044857245181156,28.78400873436493,29.21614268999,27.09175579738475,26.721898504130436,28.288106162721622,27.46852928342577,27.12555125565446,27.906362312943713,28.770093159624658,30.000808302931308,27.811417056398565,2024-06-10,28.456123126707336
28.828203665288882,26.519586808849013,28.966425368527887,27.370058439985694,27.097819576881527,28.73498542015587,28.42995471243636,27.886105994063314,28.095101806816864,28.295522607107547,29.516942924918176,29.067773334470537,28.128159070993362,30.102334608801314,2024-06-11,28.294084822245303
28.274169145657304,29.589959914378483,26.951007591021554,29.32130681190702,28.274381147250594,26.67248673846901,26.6996189045321,27.34273332469104,29.961394469693538,28.89460631556156,27.443788340548718,28.933516394936078,28.389432965092123,29.082781485353472,2024-06-12,28.13107040935827
26.32828727295254,29.218732229255217,27.13971911377896,27.208576028429203,26.353833991321785,28.97262853685109,26.013954635658525,26.229907628552372,27.563269463304646,28.755671416302146,26.80336568756229,28.981016635373294,28.619237007627497,28.356845163028588,2024-06-13,27.967128192734908
29.14351673434911,29.80117744513668,29.38765002607664,27.623187348319362,27.6037904970249,28.430127377060717,27.490443792502717,26.715248205966954,29.161513178649866,28.39686257906742,26.141060119493385,29.293744438254816,28.518573169974708,29.32588739417117,2024-06-14,27.80230675199216
26.919775187167012,29.623202275575693,25.688662621323015,25.683137086912474,28.661308242861054,29.4631134116139,26.816817757896693,26.623069467192167,26.390817350277075,26.73780778108751,27.503427410817704,27.636490895139225,29.363616540546104,25.835078560678,2024-06-15,27.63665492728007
26.216295846408773,27.691948627219865,25.812255928227227,25.76000935598759,26.860507901765285,25.74605387023504,27.414223779999766,27.40653008365016,28.16006379690947,26.095048079555845,27.398750200488724,28.39121856292764,29.458019474456034,26.49847257356619,2024-06-16,27.470221804809356
25.46615726852518,28.379006363028164,26.13460172289023,26.873030927932863,27.962703600254994,25.53127558691114,27.611856249244326,28.292834328692898,29.211084520061895,27.846818009612967,28.66669154391775,27.77974764376947,28.183686546029882,27.163202039189763,2024-06-17,27.303056702306122
27.49878092715093,28.914272073927673,25.24133796989324,27.054964493266457,28.31700899755688,26.263957453170764,25.310165443633753,27.03044846798975,25.54278155788971,27.532417618955712,26.02016394018222,25.881768913588694,26.284093991218565,26.043123312284045,2024-06-18,27.135209154397963
27.676986345304897,28.365318460645412,25.692470638294957,27.36681109041298,28.675440175853577,26.01355163287939,25.45874207843075,25.19810669572441,25.000008666844536,25.68415293909273,26.490693992609366,25.0694874774134,28.48573850711314,27.942349647144376,2024-06-19,26.966728897935766
24.86401717296705,25.787058264228413,27.12983210113439,25.964316172092836,25.736234184677436,25.785581053543623,27.032235443057324,28.62882506120844,26.53199702778608,27.618222439537877,28.031288812830386,25.93583139996336,24.99454951541867,28.474497981470524,2024-06-20,26.797665857255623
26.676442362582296,26.430246670625547,26.313768331755163,27.40799767389134,26.225333792622404,28.253088451469317,26.000739542075806,28.39896740576162,24.99857206159064,26.448758096319796,27.922564572381066,26.40020495473565,25.552393540883156,26.323150609108865,2024-06-21,26.628070129385172
25.363975069990502,24.97462962980473,28.02867881350665,27.89848155795557,25.06765602252042,25.456176768596777,27.374685919396544,27.598750141792387,27.451529367903678,27.12903433561136,25.996436273113822,26.926415746913378,28.04753483905361,25.82652236964633,2024-06-22,26.45799196919875
26.86817293616361,28.1036858835607,27.557256021479574,27.406885730099212,28.257415783159313,25.375280679040337,26.896648368893572,28.252793380782695,27.94567642992005,27.636950093606416,26.123977867672536,27.687319096538634,25.312247832283234,28.133684703076078,2024-06-23,26.287481774525812
24.814055787236917,26.54128860902047,25.483859478008455,24.275065372610378,27.82459394291413,27.154183120888806,27.49900752317658,26.294519402418004,25.852673962051988,24.795503785524645,25.329733634614083,24.901572938041614,24.999194309703945,25.895999802527115,2024-06-24,26.11659007121695
26.709118450581855,24.85993872018584,24.98306123189716,25.867395287203305,26.10519601929423,25.74432686797415,26.71533880484889,27.796440899184816,24.980214066793753,24.021946970159338,27.675587011849238,24.447566657765897,24.497868670732977,25.901561099969122,2024-06-25,25.94536749817199
25.32080617753678,26.46066752995806,25.292634425003698,24.19358550600733,27.141997969840318,26.880707020155356,25.493589101895225,24.076284954801636,25.511478068361072,26.89027513791778,24.24843985530095,27.627784582231943,27.210311822922296,25.180464281702253,2024-06-26,25.77386479233463
27.34905272860487,26.074645735489515,25.963312543717162,24.57031283710804,25.6859646827461,23.863597403915474,26.293999263235662,25.064855766703417,26.495924045057937,26.040922474268395,27.33713046566381,24.03431101116356,25.602365810422278,27.240326665706483,2024-06-27,25.60213277365793
23.98030610662928,24.86287320217667,24.502476893336812,27.376872703113893,25.924565082056347,25.380507104738843,24.53174702706698,24.33174740207237,23.466438976366792,26.228780608533793,26.16568813738668,25.344186610474065,26.129795142261926,25.70604426317271,2024-06-28,25.430222330045307
24.622449806472364,23.712414771069845,25.754780033667863,23.828166573877382,23.614682130735396,23.39263880300446,24.48343839738418,24.041516738808408,25.61600036021012,26.6108043022259,25.384473013018255,25.600439317444536,24.21444993857145,26.306882750997907,2024-06-29,25.25818440227133
23.539964053849243,25.772362751258083,24.723716577651846,25.08162258269231,26.107151650874115,23.336682782708305,26.24201060857006,23.64928176445759,25.539236708436402,26.297313708184888,23.216706212024867,25.251567652516638,26.11823165293175,26.33329684229043,2024-06-30,25.086069968886886
26.612704504227374,24.995160834728296,25.122118754521043,25.386552968385597,23.42478396565406,26.539679844490767,24.69960809671945,25.403584597377108,25.464683018696864,26.75761061882842,24.816314798401155,23.258058659244895,25.953952210961514,24.281326198782153,2024-07-01,24.91393003111312
26.251173011252597,25.831089164671234,24.48632171426994,25.55167547990509,26.04608611873879,23.298797082199055,25.935336959802086,25.867103020717895,23.709903917652184,24.885555913137146,24.372808017739604,22.96992325374315,23.992207697361874,24.476592923010195,2024-07-02,24.741815597728674
23.601544180815317,24.650431674402668,23.74764070812237,24.808372403902354,25.69789002063624,24.699460399055564,25.85946716462781,24.88297126763614,25.425988563467204,24.523760200594317,23.214652917855187,22.99171137979884,24.212508201995828,25.963664767579754,2024-07-03,24.569777669954696
25.037803410478787,25.806593227616233,26.1916804541907,22.436950616018805,25.232846017313978,24.0422496367449,25.828116576987206,22.98571806469491,22.763433171669178,24.005416025904992,25.0235056403447,24.74021796183252,23.236628336062875,23.85088863304531,2024-07-04,24.397867226342072
25.49502400847023,24.43376256276331,25.280558384304413,23.531980440641338,22.370776729764415,23.61550851270074,25.892676151030198,25.470630287399253,23.02321655353257,22.840899379042188,26.110738837138513,24.403514758202654,26.132379300956984,25.401875741472775,2024-07-05,24.22613520766537
24.275435748225856,24.298384387969552,22.615085204893816,24.12547907536685,23.26714592560932,25.653965884577097,23.77857338388119,24.59845133048292,25.564512688445934,24.345061433356097,24.303387746086106,22.98959566997498,24.637042810061654,25.818601792125754,2024-07-06,24.054632501828006
24.002012242207083,25.390024339416435,25.357281832374706,22.234875925362388,22.935860208426426,21.970703515885013,23.15887720206761,23.43607275329104,24.838302531689322,22.991460026086973,24.74242303455884,24.434506496165422,25.621585451645117,24.376251421055084,2024-07-07,23.883409928783056
22.679927389076,23.32644969032378,23.662243018472246,23.115025950310915,23.15306385536027,24.367676970176547,24.041313211850646,24.409039407618444,21.767500441519573,25.397748274326094,21.98632003573826,24.99278823369679,22.926060399990725,24.67902737528175,2024-07-08,23.71251822547419
21.91441910202485,22.078068944603817,25.12021693837762,21.67482046596672,21.89257901785661,25.395585767655458,23.026697724551767,22.58162794777259,22.535513072280455,23.874771247909646,23.212676014069235,21.70832387018763,24.669571682788813,24.762397278965796,2024-07-09,23.542008030801256
24.960792902428143,21.487060575868192,24.571350894404095,21.686243859234917,25.119761162739085,23.612602604462204,23.776226537815766,22.752698704591676,22.229555802587495,23.743290592647277,21.83736381127282,23.364449644807003,24.4353644461538,24.752088466201407,2024-07-10,23.371929870614835
24.804006371397698,24.22288316543885,22.903188160621312,22.79002724755076,23.417543105593882,24.949623990876745,24.024677593319677,24.872277515272337,22.285559454892265,22.62203278625242,23.65351748489042,23.95957579115514,23.968956750210545,22.78254749417156,2024-07-11,23.202334142744377
23.56567693115731,23.514509307478097,21.123148335344705,21.564134118236478,22.255368344696333,21.24230261920833,23.786891176032785,22.19528912474992,22.02351018318378,21.241228509975066,24.787199734920854,22.042518810342987,24.895827003131437,21.23832493876823,2024-07-12,23.033271102064237
22.220910009796842,23.681109917998935,21.939500283141825,23.134954238648273,22.452716913899174,22.539964121898688,22.363002393682528,22.744743918233787,21.114896028573423,20.991765907093995,23.511901775488596,22.09587446677464,22.439012190027302,22.472295930549,2024-07-13,22.86479084560204
22.093781596144524,21.548799943729524,22.86348015633735,23.454803174242944,22.485753459713223,21.737574461542085,21.36438410448889,24.25750784727794,22.532705364081163,22.39028387430667,21.004155490951568,23.151494909651415,21.21981259205291,23.39196821683024,2024-07-14,22.69694329769388
23.433600910671604,21.075264097537726,23.06369107449524,23.73212499162698,22.932155528633118,23.453062055113566,22.251895549039478,23.360663596260757,23.460712094335307,20.868039707579598,21.94844301513098,24.121519368965597,23.21661363216689,22.331179738313818,2024-07-15,22.529778195190648
23.951786112530236,20.421523735391453,21.394895814452735,21.163946049699167,22.42606278350592,24.288533434708913,20.933721649047563,20.612157977378736,22.79027197158967,22.790732894880485,22.565998590483332,23.603042753931526,23.28058427462875,23.35919767616152,2024-07-16,22.363345072719927
23.746038945068307,21.600043483234224,20.755117544299132,20.867623577044117,23.875261140865508,21.22381349778483,23.758081388743072,20.78690542512372,22.889179922400157,23.721585270566468,21.810524272540846,22.53021412440617,22.497935541843095,21.625622965882492,2024-07-17,22.197693248007837
23.152373990695594,22.392542554683633,23.372592754462296,20.4511431686027,22.02072573888842,22.649570213161397,21.41638165021653,20.064238170352766,20.357468521410055,23.56453107333999,23.36744784916579,22.953758678294097,20.860143379798686,22.571848371681217,2024-07-18,22.0328718072651
22.437056175258885,21.437905771040665,23.806538313455942,22.41465058881628,23.837561649934983,20.661320121680696,20.48676857953503,22.39261675155839,23.674892431348884,22.505111231170662,23.127613609481692,21.328219471472927,21.886753357319154,20.614608810057632,2024-07-19,21.868929590641734
20.042475037734892,21.455814865849614,21.80867590696544,22.5318180837023,23.11161500873508,21.967236196041135,19.8077062173777,21.49660887939637,23.059882513126798,20.55084250364642,22.153239258167584,22.26977729014973,20.954674124031214,22.703392924334526,2024-07-20,21.705915177754697
20.190391729671123,23.16051165126766,20.23059401668588,19.670221452595236,20.37791893072201,21.399606820046014,22.127166418438605,20.08097627690177,22.764238147275318,22.995864198728157,21.03770865382349,21.408603237802897,21.253742985959423,21.72666074854477,2024-07-21,21.543876873292668
22.97707944681064,20.775884560795525,20.472091998779803,23.127711677677084,23.10524355127799,23.270884011228475,21.9304719625213,23.214599176929408,22.674797912869394,22.92723643395516,20.4042081877553,20.14260723853257,21.963736996080982,20.19912024688873,2024-07-22,21.382862692702325
21.648636586598712,21.278878304599598,19.296483054150222,19.430805482566242,19.688385939502258,21.65702943874622,20.58533701428552,21.341559243742832,22.953762380491398,20.009534687772188,19.646417620812873,22.029873443469384,22.203779318723694,20.390565041951582,2024-07-23,21.222920347960354
19.10088543990185,22.198709284399907,22.72129245967733,21.229282574639615,22.3338960674001,20.46212272178261,19.350944788825938,20.03167040988689,21.241113097890125,22.01380157651804,20.48368796738155,21.28995578283062,19.992995997040705,22.058532067762663,2024-07-24,21.064097233435334
19.312326583307918,20.49261154112887,19.377444743404354,21.742682489647454,20.42893358575011,19.362823551395522,20.544955991424718,20.90885469646262,19.707568483314294,20.05251860755228,20.559130480674668,20.340926739658155,20.527741854431603,20.83684535448987,2024-07-25,20.90644041184379
21.404003676736682,21.238343401215953,21.056062502361474,22.233873095288804,22.26189388208474,19.354983915244198,19.994866580558035,21.46847793124489,21.217131031714626,21.960557849716178,21.453288300720754,22.395353360618984,19.826642884270978,19.61412236187675,2024-07-26,20.74999660030446
18.615058491879925,22.04426699148203,19.691033039243873,21.45115988502476,22.06703891692485,19.49607987629999,21.303294715435086,18.899769028389308,21.566338131166805,22.58376375610946,21.227451453685344,18.67854862780198,19.389338611942527,22.46389691797624,2024-07-27,20.59481215649505
19.084165270585405,22.239015559545976,20.657645074978582,21.647845397194576,21.664634665385893,19.4447997102766,20.86405006272617,19.539748325106977,21.39260263833151,18.56103708623298,18.721365623480438,19.704025669913392,21.574481944898764,21.301433144182962,2024-07-28,20.44093306491541
20.483340080727704,18.87669884697751,20.894086476668818,19.646205693432584,21.448526668489606,21.69086915462591,19.74677983605152,21.516266886797336,20.374201019928883,21.87786838642509,19.869442184985992,18.515930514371945,21.92541570100933,22.116944253420545,2024-07-29,20.28840492326136
20.90485371968387,21.843623429559077,21.456240143741905,21.39657338389915,19.355989485305262,20.382164082043197,19.00884314593306,19.975932410523743,18.41110780624741,20.62779506330773,18.864388397782548,21.20338219379961,19.618201671651406,19.84569311035447,2024-07-30,20.1372729289131
20.59542690355265,19.9560470378604,18.81326695258466,18.308041251080947,18.311258997747256,20.08114551103971,21.939725730164614,20.173890433671424,19.472033619262756,21.881112342201533,18.614832686809468,20.796011681997417,20.992697563037314,19.88798322830913,2024-07-31,19.987581865542246
18.736453327683712,18.872353643037307,17.883359404475396,21.418642714083582,19.451296804902118,18.298451577318342,19.655382574625932,19.57064009867935,21.522442523694902,19.69941415994718,21.148584688790457,19.16478496478674,21.427357247299117,21.431196954581548,2024-08-01,19.839376089841473
20.541416403770814,19.529242543333716,18.2402420386559,19.883069022995617,18.386797578326707,21.13325829177841,20.44579646150162,17.86829928895269,20.030495157410375,21.082251240666167,17.860360385245702,20.39535112720896,21.077196360501596,19.79289687936221,2024-08-02,19.69269951838067
18.496591964580695,21.4677259157354,21.147670181985916,20.81678669444347,20.32739997020334,20.43885282742743,18.109807484906938,18.210594733874117,19.70092338761635,17.797171888986604,19.22432711820198,19.131344519377294,18.278849168750398,20.376711262216162,2024-08-03,19.547595614593494
18.705706168535308,19.374579751869717,20.899667686148298,19.21338051397144,18.78850628204938,17.674780823498246,19.34646617453583,19.186273930865802,18.479521433427013,18.745223576211423,18.076921998964313,20.429122541587976,21.229274901951683,18.41279888588036,2024-08-04,19.40410737589824
